key,pid,tid
5569,bc4e4ee82b1dcaafbcb8b685ba618aa1,8de373828b1a0656c927969b73c8c1f2
12119,de702afdc4e1cde01ab132434ac35673,8e670d300464a90b45aa1a3ab7371a3b
27063,956cd9b48dafac314aac627fa191d03e,900d16f4dcc1b4e90c0f38de890c9057
7786,956cd9b48dafac314aac627fa191d03e,90f4be0d118b87d659c88628db396bdc
25057,cc86cf76d692021b1273be87dcbd341a,910539d2e7670db93c34fb4f5d0a49de
7463,7146d483d9bba63c7334478c2cd009aa,93964232705392945ea3ace02e7c7921
2643,af7864801835a99f438e02963a995e8a,93de97d4ae93c1794155dc2b788911e0
2738,7973ec359eda76b97fee1c394b181df5,93f231174d3d9f03b0ef78c099416254
32840,e8d49acb4c9ac2faeeac8519c6afdb3e,947a72ab69b25667c344b2956380b397
11287,8cea316682445e6de7aab824435fa13e,9505be091cf15c615b8804ca2f0787a9
20909,af7864801835a99f438e02963a995e8a,95fa88e97ab920c4d432ec8cc422b0a1
21291,34bffb0ec08db918485edbe982ed2c86,9636bf5b4a1597ee6805c8852f3c4026
3260,030577349430e225f8066b1fb162a7d8,969d431254c9eb9b6a9e50a631c43017
32386,956cd9b48dafac314aac627fa191d03e,9731e3bbed94123aa87a9a2d44794d3a
26598,68024dacf70761283c02beb00e231a3a,97ec66dfdf188657f88d754d3f29ef9f
9449,7146d483d9bba63c7334478c2cd009aa,987ec7dc2c842fc129938071dea28045
27348,7146d483d9bba63c7334478c2cd009aa,999338b2840684df4d21776ef8efd430
7584,2998a513b5823c499201777c246344eb,9a2cb3bca60222f6101da0e0b37f6a33
28254,7146d483d9bba63c7334478c2cd009aa,9c0820332df9514db75f7c9553178b1d
1396,4ac5a46fcbf3c7cfc5ef6efd0971bd11,9c75537b29e9a94dc573c73d84afde2c
328,cc86cf76d692021b1273be87dcbd341a,9cbe4ba7986ec44233abc9bceda69c11
25213,2998a513b5823c499201777c246344eb,9d12d4933f7ea5c930998f6e2574744b
28712,56dcdf2d3182f40cfb4ea68fd2fcfa94,9dd11cd6d819180c8c662a415f01fbbb
19689,68024dacf70761283c02beb00e231a3a,9f81f9197b2862e337795fce1698e0a0
3275,68024dacf70761283c02beb00e231a3a,9f8eb317612ad85849f635889057d490
4826,9753033d4c30e4f5d9ac8a2835d65f7a,9fb65a9241c51d339f98c4d02e68d24f
27860,956cd9b48dafac314aac627fa191d03e,a136126234edad8acc0798441eabd9b6
30484,6fec0ec27bd2a9b5c8f2a101945fa7d4,a18dd749496134fa85b2b4c186ee6e60
30051,557aa7914ded9398c5711c44885f8228,a1abad55aa6c917cc82a709f6c7ed80f
907,2998a513b5823c499201777c246344eb,a2fd31c3d3027dffeec1c0f171165c71
11163,cc86cf76d692021b1273be87dcbd341a,a3006c982a52632361faf67d91f24d86
711,367b8fdbd32dc832fd0ba718b5ea946a,a36b8f18a9dee542803e0e4d63a2c71c
6262,72e067cde853e3e1841b51682c70f09f,a650622b307fbd2ddd744d3dbae9c511
3056,cd2658cb79347a02095c028bf08138e2,a8b4259214f7af671111db389d55c44f
4421,4ac5a46fcbf3c7cfc5ef6efd0971bd11,a90bfd14e95038d8401f8e57ed2e09b4
2369,ffdc074b2966bf656bc1bf2065c0d6c7,a98c9bee871a69a324c7a01321a8322b
16224,cc86cf76d692021b1273be87dcbd341a,acd82c263a61fc2bcdceb7d1d0fe259d
16813,ffdc074b2966bf656bc1bf2065c0d6c7,ad85de1715b3a1cb2c44c396491bdeae
4360,45b2850af3e3fe5c0b67206845ee4c51,aeb033f170ca0ed85f37741a855961f4
21429,d085428abdad67d463016cfb146dad76,aed1282b5e8c8b1882bfa030d779eb9d
9528,af7864801835a99f438e02963a995e8a,afaa292c53ffc97b312561b7db57f4ce
25102,6fec0ec27bd2a9b5c8f2a101945fa7d4,b0e5f7dbcdab0fc171276ca721466df8
10875,1430814197e402837897234fc9d4e6ae,b1b7e148ba560048cce3e853734738a7
7256,9eca1ce4cf27890e0c25d394c2140a9b,b3438b385365354e4496ceb8fb9f963c
21446,6fec0ec27bd2a9b5c8f2a101945fa7d4,b4a5bd3f738dd56cf3fb13e2d72d43d6
22128,3385cfd1293ed3b5a7178aacacd56b35,b5683ca7a1ed3cca3f55c23564c3a2d3
29365,de702afdc4e1cde01ab132434ac35673,b5f20aa4880004159c077a5e08bd32de
29581,7146d483d9bba63c7334478c2cd009aa,b65897eabdd35730b57be44a43a9e290
27938,7146d483d9bba63c7334478c2cd009aa,b66ab2602e0d84301adea150e83871fd
12554,51392bc477976ee843ec531d886250ab,b6f0caca46ea4efdd4a9bde5ea4a0aee
17350,956cd9b48dafac314aac627fa191d03e,b877a1a2f398febb51a2db1ac30e8f80
25128,0f21e922c5e19128cd60ab69bb6fc597,b87b2a49c2cd2f904e57373e32f30554
9108,2998a513b5823c499201777c246344eb,bb085a4e893ef40701d46f7a65d38e49
10065,956cd9b48dafac314aac627fa191d03e,bbeca7b8dde43461890c8866ca00848c
7245,956cd9b48dafac314aac627fa191d03e,bda6a9b20f5887f137c900cb7f2c745d
631,af7864801835a99f438e02963a995e8a,bde8b017047eec0415c987a3cb8596b0
7025,72e067cde853e3e1841b51682c70f09f,be4391031ee3a24e30e4893bb7a5fbd0
29019,cd2658cb79347a02095c028bf08138e2,c0263f2ab98c15e1082d68f7933bbbaa
25993,7146d483d9bba63c7334478c2cd009aa,c17283a28b0c1dc74b11bd75bf14f45a
27883,956cd9b48dafac314aac627fa191d03e,c2cf3ae9f459d307af4a27b22e8deda8
31265,956cd9b48dafac314aac627fa191d03e,c347e13ae77c034b9260b5a7cfcc6b48
32009,956cd9b48dafac314aac627fa191d03e,c4921b85dd0d71f8c98b05fcdea2cc16
7949,7146d483d9bba63c7334478c2cd009aa,c4c13028a0a5795580d54fbd2dde731c
28262,51392bc477976ee843ec531d886250ab,c572dbc6b076a0c11ae5995efcb9198d
20208,72e067cde853e3e1841b51682c70f09f,c5dcf7cfe4d0f84bc57e576e39bb49c5
29766,7146d483d9bba63c7334478c2cd009aa,c9750ad0527e5652ced9611daadde0e1
29690,0f21e922c5e19128cd60ab69bb6fc597,c9c51b09d87313bf5cafae221182e7a7
8348,7973ec359eda76b97fee1c394b181df5,c9d45cdb5acf204be86c3ce0bbba447f
19538,7d488c30b260c5ab478998c76b390db7,ca55e628695b88229e90dc64b7fd4963
26742,9eca1ce4cf27890e0c25d394c2140a9b,ca891629498c800d59bfc9e4fae2a8ba
9259,68024dacf70761283c02beb00e231a3a,cac99d6a497112aa724899753047ecaa
16012,7146d483d9bba63c7334478c2cd009aa,cb4b48052bebce8696517eda3a02b0a3
23365,4c808c318bb1644f7f0f9898682dc075,cd518ba1a229161a8593f69f201edbd0
24304,1430814197e402837897234fc9d4e6ae,cd6e71ab740933f396b8eea051fd67b6
24680,367b8fdbd32dc832fd0ba718b5ea946a,ce28c402d0068d392a1625a48e305479
15705,9eca1ce4cf27890e0c25d394c2140a9b,ce6251a4ae6f639becd41c4de24ffea7
25281,9d15fe73c3a37546aa45c73768640b8d,cea864e7a8c4cebc7da5d6b7311c7364
1467,4ac5a46fcbf3c7cfc5ef6efd0971bd11,cf240ff231e95f842013a137bbd697fc
7067,72e067cde853e3e1841b51682c70f09f,cfbc6d71838851ce135494157f252ef6
4915,cc86cf76d692021b1273be87dcbd341a,d03fd5820468c8e5d4500a37926876cc
28911,62ac509926b746b11d8fbe851443b1a3,d15548cda21185a9f73a3ec4bbe3ecb4
13955,72e067cde853e3e1841b51682c70f09f,d1a4308078acc934078b73edb9baa87c
7212,7146d483d9bba63c7334478c2cd009aa,d202663a8810146e75848ffc1ee9c46e
11050,d085428abdad67d463016cfb146dad76,d26f8f7daefedf5c8eb16e44ecbc924b
13286,4c808c318bb1644f7f0f9898682dc075,d2ab61a0f905a9259d728d2b0223f80a
11174,cc86cf76d692021b1273be87dcbd341a,d40f2d92f8f6eca2166065724a3b9c61
25867,7146d483d9bba63c7334478c2cd009aa,d4944eb9fdf1f276eafd9034a2794506
16358,4ef929f92154f85b68771949e923f9a1,d541aafdd11bb48f069d266666932704
24996,68024dacf70761283c02beb00e231a3a,d58fbcf1cb4f5e6f970ceb5a97624e7e
15436,9d15fe73c3a37546aa45c73768640b8d,d688464562b741f738e35e9743904bd9
10846,3385cfd1293ed3b5a7178aacacd56b35,d6daaa26f7f88814631a903891c04373
1654,72e067cde853e3e1841b51682c70f09f,db5238b1256b69026ab1bd92e8867f0e
3059,367b8fdbd32dc832fd0ba718b5ea946a,db610cf82471750394f1a2e51a5050a4
16041,4ac5a46fcbf3c7cfc5ef6efd0971bd11,dbd68ada67e14d1ab346b8c817606822
3460,af7864801835a99f438e02963a995e8a,dc379e8c995b1c970facb6b41b44dec2
7337,e8d49acb4c9ac2faeeac8519c6afdb3e,dcc059f4f2d701f913bbb4d02050c12f
16043,69a4d6b78fe4ce8bf95ab2dd3b7f88ed,dcd55e1e648edcdbfa26d1f6b189f174
9337,367b8fdbd32dc832fd0ba718b5ea946a,de83b49ea2be171f30f1ec38f5311fce
29754,b688c4f859ec270340b983f15406e47b,df901e205b9bb2a474fb6e158c519ddd
15224,45b2850af3e3fe5c0b67206845ee4c51,e07e67a522b1eb6f2cfa8666d11694dd
2073,956cd9b48dafac314aac627fa191d03e,e0c6fec6bf9ba701e59004885d74547f
1653,9eca1ce4cf27890e0c25d394c2140a9b,e15398fd3fcae213514a133b8596728b
17855,b688c4f859ec270340b983f15406e47b,e3da7ae9f066a056fc1b15c05bb5152f
7395,72e067cde853e3e1841b51682c70f09f,e4c27ed2c0b070e46ae1c729208c0f50
26684,956cd9b48dafac314aac627fa191d03e,e5a75f5f2cb38abbccacfdcaa5331a4d
7223,7146d483d9bba63c7334478c2cd009aa,e5e811f504bd4480d74daa263f1c4ac9
4170,ffdc074b2966bf656bc1bf2065c0d6c7,e639736c9090a7bc4ea85c12932fdb51
11950,af7864801835a99f438e02963a995e8a,e7110f984264c763023c76f77d9a70c0
4200,7146d483d9bba63c7334478c2cd009aa,e77f2255e18fdeb9e7509816dc90212d
13367,cc86cf76d692021b1273be87dcbd341a,e8424bb42e8b3e60c2ca4f734620a70f
16050,68024dacf70761283c02beb00e231a3a,e88fe4475045fda4588c0c141a1fb7ea
10464,63aec5713e6066cd89adbf29c0200dca,e9417fd8def11f413f0444ea8af9205e
6789,9eca1ce4cf27890e0c25d394c2140a9b,ea4095f9ef14f8351959b8282d2ab3a3
31460,af7864801835a99f438e02963a995e8a,ea46b9badc1077dc3be6ec9662fc6358
22526,2998a513b5823c499201777c246344eb,ebc04c3b5ce4b1940149e668c6d481b2
3781,956cd9b48dafac314aac627fa191d03e,ec8e9029721e01dbabadc467e7ad0b36
10721,cc86cf76d692021b1273be87dcbd341a,ecd8f9715adabd2e6400dd27593edf04
16937,ffdc074b2966bf656bc1bf2065c0d6c7,ed71ab3654e4d481b61ac2cc49cff8a4
380,367b8fdbd32dc832fd0ba718b5ea946a,ed9ef93fbc8415ffe76ecd3083855e78
12460,97dbcc333086b29b3888780776fb4ff0,efc5d12b73bd04a86fb87154fd44d8f1
12559,524eab82cd56810987b4b4ac66e21f1f,f0257bd2db4c119eb77ea69c4fc26d01
16416,956cd9b48dafac314aac627fa191d03e,f0eb1fe0c6f247d0f943fea776179823
29111,45b2850af3e3fe5c0b67206845ee4c51,f355db519edf56d2a52a40e4e710c080
3182,fd4bafcf6ade4dac48b5f622d0795284,f4f93779d85a8f834fec92806d9d216e
20045,4c808c318bb1644f7f0f9898682dc075,f5a074ac8df3bb6fff5afb2ee8bc8839
1376,7097a34b3cfc2d96a3f27e72933a9247,f5a7b1d564da4bee29ecd3171e01539a
17908,af7864801835a99f438e02963a995e8a,f67c1855a44db9d4324e3b9ee136ad71
2876,956cd9b48dafac314aac627fa191d03e,f74440dc8650d8fc84ad7fc85c8bfa66
13433,cc86cf76d692021b1273be87dcbd341a,f75f5ab134509546fbcf2e40c5b4b1ec
20784,956cd9b48dafac314aac627fa191d03e,f7903de6b89c868f4967dab80c70c862
2311,68024dacf70761283c02beb00e231a3a,f94ad1fb288d5a6c86a89f4893fb2cbe
25983,fa22b41e7b4acaa1dc714a84fdcf6818,fa061542e9b08294b0d096ecc634cf12
28681,956cd9b48dafac314aac627fa191d03e,fac5015b1f8de696065d6dd32b12b820
32306,6fec0ec27bd2a9b5c8f2a101945fa7d4,facc4213d57456bfa043678c86d97c95
10948,9eca1ce4cf27890e0c25d394c2140a9b,fadf5642a997be6ae8161c690c21a68a
26254,e14f3f8f2b7d4791e4916e88adda7ed3,faf4be13221892c25d68374153c81d0c
2407,cc86cf76d692021b1273be87dcbd341a,fb23c35763a88ab07b74a4e65d60db6b
23183,45b2850af3e3fe5c0b67206845ee4c51,fb3cd7797d430fa397bf87872c06d78b
27962,b688c4f859ec270340b983f15406e47b,fb9956e443d1fe12fd3c7f13c163d37b
30037,7146d483d9bba63c7334478c2cd009aa,fdbe8c90c6ee2cae8dbcd8577129f60a
7081,7d488c30b260c5ab478998c76b390db7,fdd9a042cda65ffe31f93b8f4cfda8a3
17282,4ef929f92154f85b68771949e923f9a1,fe21d6b2bf001526caa95167c9b1585c
6250,de702afdc4e1cde01ab132434ac35673,fe7085283393f6f0079518ee0e4d3169
15918,de702afdc4e1cde01ab132434ac35673,ff77f7c71b23284ff652d85b47245053
31441,7146d483d9bba63c7334478c2cd009aa,ffecdea1ea804c877ea4d7d17b5aa182
21198,79633a54e395fe8ea21fa21564f06ebe,0280fc7c5a75f894a09b55f5326ae816
22902,b27638797ad4178c95ee5f5906e53924,02a584c1a3960b7594a7c60d7e5dae57
12107,79633a54e395fe8ea21fa21564f06ebe,032aef9027295ee5f3b8878ba92598e0
19464,06be3f062fa699983f6580581ab878a9,052d77bef005be7c76b1a993d039b96d
26513,f8c7c0bbc8a2ef6235f7b71a682e9940,06d1db71c02f7b586284e271ce3ea61d
6393,b33b5645513bd761b6fb63cdba11086e,06f9886a68ed7ca479601ce7088ffb89
13894,c4129c40445491a37c6aa5609467db6f,0836d6613fc6a2a2c6fc8ee98430afbd
12175,c45092ed28058054c758db90ccd8c31f,087b9e3397cb950ec0072459a1435c38
25978,466d467a574c29025319e3288d4b33a4,0b6dcd9a8fc689dbfcaab23270ae1fb5
20272,9de50d34ac58d4a992751ec0fcc11c07,0c1b0ac83886721b75092d5e69564c10
33339,0ec36814fc4401d2c11caab82c6896ee,0e75eb01a2ef03e79f0ad462662753ca
27167,f8c7c0bbc8a2ef6235f7b71a682e9940,0e779839086c56770a375e6e676446e2
16126,8809abd27d63a2a5484bb736a4826a83,0ef881cbd2d7d9d0af2118ff8e084995
17388,9de50d34ac58d4a992751ec0fcc11c07,125dfbbd83c1535a2708f5d79ffcca79
26367,bf52a6fe8b5df2670d653e500bb0fffb,12675a3f87bae1cd5b22dce515fda87c
5113,62e6b1b9d058cba58f482216a9b99418,12b1f3819ada803e21fdce4dc8171d94
17668,29b60f638b24bf3b4f5f1e3910186300,131a3421cd8231cb580f6d49472ea49d
4230,b33b5645513bd761b6fb63cdba11086e,13ae350ea8fbc5fe6b84a9c6ddaa9c3e
27780,05696dce286e51b55a81bbb3c10b5dbc,150b349da7204f8f1ebc3c42fdadff5d
10944,aef41343a3238cdae82622b175b014f9,19080fcd9dee67a6cf59f0400a531d70
2145,8901fa715b2645e1fdadfc83d67d168e,192f646847044462303407c0259252ca
4036,0ec36814fc4401d2c11caab82c6896ee,1a05491494ed9a147e2ca621ead8a7a3
22992,c920e9786c487c7ce78720538cd4c6fd,1a954d64ff96489f4e01e722f2f60e93
27863,466d467a574c29025319e3288d4b33a4,1cb540ecb89edeff2e05c9190da29886
20648,e502b636fdd5977b53d2e9f7084e7127,1d4e4d6b54df6fdba58c7da6afbd8187
1491,c45092ed28058054c758db90ccd8c31f,1e292cc97b59119a18814918e0f63b4c
23176,7a32d1bf6baa609fb46154ffd2662179,1fa5058809216842044509227920aeaa
31753,c4129c40445491a37c6aa5609467db6f,201fca66b063d48f6a69e52e1b61384e
27380,efcca6f8ab515e665d614f5e71f2263e,21dea9eb1b2e89f5f2b5d8dca4d797e8
33609,c920e9786c487c7ce78720538cd4c6fd,23223ff9ae274eb24d92c7670d5adbd6
33340,466d467a574c29025319e3288d4b33a4,232fcffc5a5450e88aa9db615c6c475e
29202,466d467a574c29025319e3288d4b33a4,23c11d79b99cc668e61c55ac28c4bc3c
14489,11c14a3b72838257c89170a477422e8c,23cb9649d18c27d9b2f6b8d3a26edc07
2520,f8c7c0bbc8a2ef6235f7b71a682e9940,23f1720181add5e1d7d3409d1ceaea54
22781,c920e9786c487c7ce78720538cd4c6fd,26453d1e9d8d4dd08d53c2e37eedf25f
26122,62e6b1b9d058cba58f482216a9b99418,266ee8a5b73b8fdcfa3c4f8925c94552
5465,c4129c40445491a37c6aa5609467db6f,281daa62ccef2214a3f9ddf081fe578b
3357,44243d6a39c58e6fd7b201205120d06d,285e06bdd5f06a1576e91749707046a4
8475,466d467a574c29025319e3288d4b33a4,28a441af8ad0b51cc807fa0f0064afb9
4429,62e6b1b9d058cba58f482216a9b99418,294428a343a8040159c361c1d59d7f3d
22642,c4129c40445491a37c6aa5609467db6f,2a00064012225a9ade53496066f4d50f
31724,b27638797ad4178c95ee5f5906e53924,2a5cffc6a8668a528b58cfc4f3340314
9899,b33b5645513bd761b6fb63cdba11086e,2a9e637685d818591f250d300323081a
4021,aef41343a3238cdae82622b175b014f9,2c4387dd29e6d01f56c1f6c50d9fbbe9
20576,312a758c94b0c61f8bda2a6cc1e87267,2c7da8db175abd4aea611d34367956a2
5590,0ec36814fc4401d2c11caab82c6896ee,2e9d0225e30088e0e0af19db8caa203c
18085,04ecb49d4b54a0104821a5bad0f033aa,2fdc1841b3d69184d1a0fc4bdf76ba3b
23604,c920e9786c487c7ce78720538cd4c6fd,2ff1879f5d8d19f8b07b6108442b15cb
17943,42faed3aff0b86913b32bdc54f896e16,3034d192d156f4c818d055646c3ca817
17576,11c14a3b72838257c89170a477422e8c,30450be0cc217a1c9ddf8dd29fa5baf4
31479,c920e9786c487c7ce78720538cd4c6fd,304de293c53fae69e9a8b40906003d76
17510,06be3f062fa699983f6580581ab878a9,3057a59361878d71bc02a5004fd496dd
2712,0ec36814fc4401d2c11caab82c6896ee,30cdd56e3f3dffc40d46205be099827f
5576,9f79c39d0a37c78561cfed47b3d0df68,32e6b897d4a7ac3d279e526bd45e7920
32860,e502b636fdd5977b53d2e9f7084e7127,33205b5798259c37cbc264f7ac3567fb
28112,0ec36814fc4401d2c11caab82c6896ee,3481ccb9b21c1f344dca603442033b6a
23853,d2b47b5639cd3cf05f02f6c29ecea7d0,388bb443cd7a35e5b778649f204edd94
13147,b27638797ad4178c95ee5f5906e53924,38b7d1f15145b2cbe919a457b283bb10
3998,b33b5645513bd761b6fb63cdba11086e,39e3e8e86b35f596414c5cb68fb1ba23
26607,62e6b1b9d058cba58f482216a9b99418,3a05e53a49b46b9780a2ee9fcc24f067
355,b33b5645513bd761b6fb63cdba11086e,3a37a2ea55143a0d0ea578f2b1ab3bef
20943,c920e9786c487c7ce78720538cd4c6fd,3b83721ed3837c7bb76fd757fb730bb6
22242,c920e9786c487c7ce78720538cd4c6fd,3e9303f971261cd21f3412c0f249c11a
24462,c920e9786c487c7ce78720538cd4c6fd,3feed4e02a0f4fde772ffe010b061ddd
11704,312a758c94b0c61f8bda2a6cc1e87267,41ab97d12d5b812ec7be94f080eca526
17594,aef41343a3238cdae82622b175b014f9,42d4de85d2d8fc7ab227fd2f68d15bea
25278,466d467a574c29025319e3288d4b33a4,4344451e7be0bbaa1a3034a5d19f8b39
13355,91871a064cce86e41f7a26a05b9cb57f,43f18a19e434645ed61459ac2558f7c7
2825,2e08fa88c3c52ee6e2eb73feed92bc26,4502d4325a4eb3cbb65885acca191b76
19794,11c14a3b72838257c89170a477422e8c,452579ba66925c2ec6ee24dd1f126135
7074,96b9e8215d0b64a6df8cf3ebf5ea3951,456444eb1054f17b6948a3b0288682bc
29787,5c9650f4adef94d633a0d71360e17ee2,4684806b77c753ec806f39b062eb37df
19384,343dde0e88446e92c6640b612c95e712,4747f3f10bea1e2e030e7b8cb91db30e
11089,8809abd27d63a2a5484bb736a4826a83,478e8a94b43584f423b18401de2b65c1
19382,bf52a6fe8b5df2670d653e500bb0fffb,47e3894e2b7eceeea9e5b4378867cb85
3763,f8c7c0bbc8a2ef6235f7b71a682e9940,49724783b8498d23f79b3f126f4b377a
25480,466d467a574c29025319e3288d4b33a4,497d62ee534f8305ae362099697d0e8d
34060,343dde0e88446e92c6640b612c95e712,4a17106eef003c1d1f83d1798497660f
19598,a8a82590c96a038c6cff3c890d8fb816,4a6457bec93fed1be609241b2b055c2f
9591,c920e9786c487c7ce78720538cd4c6fd,4a8344ab62068778cf9d7d1b0c8d58b4
6282,6013304b3a01741f92d43ddd5268fa71,4b6579ec72540efbd3918671ef2aedd3
15437,2e08fa88c3c52ee6e2eb73feed92bc26,4bc7e1665fc336865ea8205867c10377
22580,c920e9786c487c7ce78720538cd4c6fd,4decdd7171ba8135fe333a304e7f3a86
7719,0ec36814fc4401d2c11caab82c6896ee,50bedef5ed6d3e11de39c1b5a53f7a28
4447,91871a064cce86e41f7a26a05b9cb57f,52bd169c1c51b3284bc73d1da37aff39
8982,44243d6a39c58e6fd7b201205120d06d,52cf4a3f6362e6e894d29b59c4953015
13042,efcca6f8ab515e665d614f5e71f2263e,54c4648359c531dc5d3c8446fbcfee65
16067,17944d1489f4a7b8af5e879eefb8a5ed,558fd88a5362d630b7de2ce901d26097
21669,7a32d1bf6baa609fb46154ffd2662179,5647f7645a2331c652ce4bad25cb0efa
15326,be946dcf2a249b12efe100aeef355a41,57527c970c89cab33806a6bd6d201e46
9407,79633a54e395fe8ea21fa21564f06ebe,58080266cb2f09242ce892cc45a4f080
15928,62e6b1b9d058cba58f482216a9b99418,58da1fa472ffbec4249672b51a40b407
18791,c4129c40445491a37c6aa5609467db6f,58fb43e407b22c5d67393829891391c2
19132,96b9e8215d0b64a6df8cf3ebf5ea3951,5910b9515d9a4333e88a2e206f22c3bd
23419,c920e9786c487c7ce78720538cd4c6fd,5b8bfaff15685c5084ea9ac03fb83e91
24701,343dde0e88446e92c6640b612c95e712,5c739222e96846cbdeefb858268f3f1b
16766,466d467a574c29025319e3288d4b33a4,5cf3a36a39e7b986b37dac2dc20163b9
12182,e502b636fdd5977b53d2e9f7084e7127,5d43d1a380ce41100cfa55c5a439d89e
21158,6013304b3a01741f92d43ddd5268fa71,5dad5af0d3fe00691d61312dc92368ee
24086,c920e9786c487c7ce78720538cd4c6fd,5e38cad800d1dc87a89baab47661ad0c
32262,0ec36814fc4401d2c11caab82c6896ee,5f32fe411383894847129835f3742d14
22155,d3c033915994e4b71194d1edaba8d097,602ad526ce0ddc49048151c88aa0df4f
15846,466d467a574c29025319e3288d4b33a4,61edc41e44b6ca9444fd5da23df1962b
4977,36b32f543bd333c98abb3d084a651cf3,643232b6c96dda60455c08a750fbfc80
21958,2e08fa88c3c52ee6e2eb73feed92bc26,65c9bd91aac28b735f49881943945653
26114,04ecb49d4b54a0104821a5bad0f033aa,661ce16d46c759d0af59f5f0153cae53
25225,f43970ab00ca6eb58b0e8efa89a5e9e1,6633aaad2d6bf7aea82254e37eb32ba4
27950,11c14a3b72838257c89170a477422e8c,684c38ef8574860e51cbf3fc1fb72803
17328,62e6b1b9d058cba58f482216a9b99418,68e86e669198bf6a43d9c64440634e8d
28040,343dde0e88446e92c6640b612c95e712,69afaa5784991c3d28cea6ad4ed18d52
16915,8901fa715b2645e1fdadfc83d67d168e,6a0a228858035c789ed50de326ed933d
9001,08c832f0f886ea8dc9ff755d02283ae8,6a5923e71080d80fc67cb7a23ee9792e
24034,c920e9786c487c7ce78720538cd4c6fd,6acf3c42bbee087e859d7bd1690ad282
9563,c920e9786c487c7ce78720538cd4c6fd,6b448e6403e653364a78bc233f6f9c7f
8460,343dde0e88446e92c6640b612c95e712,6bb7574c1639d29d9898a08eb2c751d1
4880,343dde0e88446e92c6640b612c95e712,6c28b50700fcb16964aeba5d61f7632c
1614,f43970ab00ca6eb58b0e8efa89a5e9e1,6e4d8febc75d0257b77f182a46e4ce9a
7069,8901fa715b2645e1fdadfc83d67d168e,6e9158a8c9e936ad02494e3b9200e123
826,f43970ab00ca6eb58b0e8efa89a5e9e1,7000282edd4ceb1e6534d3ffc7de9484
27573,04ecb49d4b54a0104821a5bad0f033aa,710b78e88d92715416bee735f773fc63
24819,79633a54e395fe8ea21fa21564f06ebe,7147c213b9e13f656e5714edb5a7551d
29564,5c9650f4adef94d633a0d71360e17ee2,73d0742ddb04e53c759f244c3604a09b
13784,29b60f638b24bf3b4f5f1e3910186300,743d839914acd2f04cf50f53fda977f7
5624,6013304b3a01741f92d43ddd5268fa71,7489add2708d9b378a097d03ef9b21fa
6768,b33b5645513bd761b6fb63cdba11086e,75205c9d00cef9cf865e842de00c7800
29231,11c14a3b72838257c89170a477422e8c,764dee31cade81c041cb6e7509a073f2
24496,42faed3aff0b86913b32bdc54f896e16,7713b0b6a1f4be23f0cec146620e33fd
27364,312a758c94b0c61f8bda2a6cc1e87267,778516c73e37ad66caeb317304943636
18199,6013304b3a01741f92d43ddd5268fa71,78008d61f25ec1642e03a49c05688f09
17886,466d467a574c29025319e3288d4b33a4,7959e3eae6fde97760d54d4dc2f7f440
9845,06be3f062fa699983f6580581ab878a9,79ee1c056b63a8c5b863345a64de928b
32053,17944d1489f4a7b8af5e879eefb8a5ed,7b0d0be8eef67890adcacc9ea5312247
27422,a8a82590c96a038c6cff3c890d8fb816,7c12bae421fa424768453db6c9b3cc08
20231,2dd673a0d290b18db984156792461daf,7fd97837acebb1d4dda6a8055ca9c575
16219,f43970ab00ca6eb58b0e8efa89a5e9e1,800adb0ac8bd25ffbb0e857da77776a9
27337,343dde0e88446e92c6640b612c95e712,802315522bed947c0346566cd871275e
19581,04ecb49d4b54a0104821a5bad0f033aa,80848d22891d35f271f49436497fe054
25054,c4129c40445491a37c6aa5609467db6f,81358a4db7c013b9fa54b97abe26566f
20491,466d467a574c29025319e3288d4b33a4,82217551d0c8abdb99bda701014b7b74
28166,62e6b1b9d058cba58f482216a9b99418,82b69238e78aebbdd4868c716b3f09f3
27237,6013304b3a01741f92d43ddd5268fa71,8370d633ded297ccfe82f75213d7e422
23893,9040969f6cbda29bdc457d346f6235da,83af880f9772fff789e6ea3513174d5b
19589,44243d6a39c58e6fd7b201205120d06d,83b538bcbb3bf437da15fee66f085a83
10507,2dd673a0d290b18db984156792461daf,83e0cd715f2a3b387c4be0ee51db9066
3539,2e08fa88c3c52ee6e2eb73feed92bc26,8493b2f828b1db0d7cda38daae88ecbf
24011,312a758c94b0c61f8bda2a6cc1e87267,85f66f81f4cc4afdb5cbeeba3ebae287
22942,d3c033915994e4b71194d1edaba8d097,861d43d3d89eaf2724eff5ece68a5b9b
18737,026f4e470e81010b51511ce704917914,8755c14da31c319b74290ff74b2bf6fe
14862,36b32f543bd333c98abb3d084a651cf3,8896b9f38ea633c56b306ae0d63e3379
15989,62e6b1b9d058cba58f482216a9b99418,88e7b242dddf25e0c477d2de08f260e6
25243,2e08fa88c3c52ee6e2eb73feed92bc26,8c1f2816dec8a8f6c9526a91f871aba4
14538,44243d6a39c58e6fd7b201205120d06d,8c5c394c66a1398b5e51a764186d82c9
4752,44243d6a39c58e6fd7b201205120d06d,8cad05d758c4043e48ad0442728fbd70
8201,2dd673a0d290b18db984156792461daf,8d300cfba84ca335803d5a0e67430b4c
11332,6013304b3a01741f92d43ddd5268fa71,8ed2dd2575e5e92f2eb3ad98902ac813
30773,d2b47b5639cd3cf05f02f6c29ecea7d0,9080b662e32e7f531834c1db032bc4cb
